id,input_text,Frame,tag
70993,North Carolina South Carolina and Texas have since said they want to use that money to fund buyouts the purchasing and demolishing of homes exposed to storms among other things,Solution Frame,0
87394,Something technological is going to come and its going to save us said A,Solution Frame,0
19537,Getting better at being able to forecast those and getting the detail down to the watershed scale is really where we want to get to,Solution Frame,0
131275,Despite having almost limitless reserves of oil the kingdom is embracing solar and wind power partly in an effort to retain a leading position in the energy industry which is vitally important to the country but fast changing,Solution Frame,0
113969,Eric Thayer for The New York Times FEMA also began folding climate adaptation into a program that allows cities to receive discounts on their floodinsurance premiums if they take additional steps to reduce their flood risk,Solution Frame,0
52858,Encouraging more use of the prescribed fire that currently occurs in the state is the goal of S,Solution Frame,0
34765,And a record number of banks investors and companies at the United Nations climate talks in Glasgow last year committed to reaching net zero the point where their activities no longer add greenhouse gases to the atmosphere by 2050,Solution Frame,0
48611,But if she can also make transit better not just make it electric it can attract voters particularly working people who make up most of the electorate,Solution Frame,0
16280,President Biden wants to cut that pollution by about 50 percent from 2005 levels by the end of this decade and to eliminate emissions from the power sector by 2035,Solution Frame,0
85073,Nationwide the sale of cars that burn fossil fuels is to be banned by 2040,Solution Frame,0
130369,Versions of that device could eventually be used to spray the material skyward making clouds brighter so that they reflect more sunlight away from Earth,Solution Frame,0
95173,To tackle food waste it suggested help for farmers in poor and middleincome countries to better store their crops and get them to market while still fresh,Solution Frame,0
84420,A Marathon spokeswoman said the company was actively pursuing ways to reduce its emissions,Solution Frame,0
18387,The assessment calls for curtailing the project to three drill sites from five as well as reducing the proposed length of both gravel and ice roads pipelines and the length of airstrips to support the drilling,Solution Frame,0
92703,The good news is that there are many environmentally friendly options for parting ways with your electronic devices,Solution Frame,0
122363,Earlier this month when the tourism office of Copenhagen announced it would reward travelers with freebies for taking conscientious actions like using public transportation proponents of sustainable travel cheered the adoption of a strategy that would encourage responsible behavior,Solution Frame,0
54258,Williams cut down a tree to be used for dams that will slow stormwater runoff,Solution Frame,0
80706,In our interactive feature tracking the fires she called the blazes both a harbinger of what is to come and a signal that were already feeling some of the effects of climate change,Problem Frame,1
62213,Trump rolled back Obamaera auto pollution rules that had been modeled after Californias statelevel rules he then blocked the states authority from setting such rules,Problem Frame,1
40575,The United States is expected to experience as much sea level rise in the next 30 years as we saw over the span of the last century,Problem Frame,1
70302,Megan Twohey So what do they do once they get back to Detroit which is on fire,Problem Frame,1
39751,A similar share said they had experienced anxiety grief or other distress related to climate change,Problem Frame,1
127247,If we keep expanding and expanding it means we need more energy more water and more electricity especially for cooling,Problem Frame,1
41180,Why it matters The case shows how regulatory decisions that disregard global warming are increasingly vulnerable to legal challenges,Problem Frame,1
118515,Uncertainty over funding could disrupt plans for research at the national labs,Problem Frame,1
84288,Berman said would be to further imperil the financial health of places particularly poorer ones already struggling with flooding,Problem Frame,1
44473,Andrea Bill associate director of the Traffic Operations and Safety Laboratory at the University of WisconsinMadison said roundabouts sometimes led to more fenderbenders and sideswipes but saved people from paying a greater price,Problem Frame,1
4859,Last year more than half of the 128 scheduled cruise ship landings there were canceled mostly because of low water levels that made it impossible for the boats to reach the dock,Problem Frame,1
41373,During the course of a typical year threequarters of these emissions occur when the devices are shut off the study showed which could suggest leaky fittings and connections with gas service lines,Problem Frame,1
111017,Trump on a talk radio show saying he would be abusive to the Constitution,Problem Frame,1
51795,The report concluded that extreme weather events made worse by global warming would cause hundreds of billions of dollars a year in damage in the United States alone,Problem Frame,1
775,Experts say that the heat and dryness associated with climate change are producing larger and more intense wildfires and that wildfire seasons are becoming longer,Problem Frame,1
126501,Wiles There is no scenario where the country can achieve the kind of climate policy needed to actually solve the problem without a clear act of Congress,Problem Frame,1
133155,A billion dollars to pollute our states to pollute our country and to pollute this planet and to roll back progress in the open,Problem Frame,1
126873,s authority to regulate wetlands and socalled ephemeral streams means that about half the nations wetlands could be polluted or paved without federal penalty potentially harming thousands of species of plants and animals,Problem Frame,1
2518,They couldnt stop it which is unfortunate because it led to a good chunk of the town burning down,Problem Frame,1
100313,When governments do act it is often after disaster has already struck,Problem Frame,1
86017,The people who lived off the land cant live off it anymore,Problem Frame,1
23698,They are saddled with debt yet need to invest in a transition away from fossil fuels so they can lower the emissions that are heating the planet and causing so much damage in the first place,Problem Frame,1
12072,In yet another dire warning about the coming Atlantic hurricane season the National Oceanic and Atmospheric Administration on Thursday predicted that this year could see between 17 to 25 named tropical cyclones the most it has ever forecast in May for the Atlantic Ocean,Problem Frame,1
134679,it could clip the wings of startups just trying to get off the ground like Mast Reforestation the company I wrote about recently thats trying to use carbon markets to rebuild the entire supply chain for planting trees on burnedup lands in Western states,Problem Frame,1
50896,If a bloom occurs you have to move the animals out of here and find them a new water source Ms,Problem Frame,1
50919,2 to 9 times more likely now than it would have been more than a century ago before emissions of heattrapping gases warmed the world by more than 1 degree Celsius about 2 degrees Fahrenheit,Problem Frame,1
124301,Trump and his allies would adopt the opposite scrubbing climate from all federal functions and promoting fossil fuels,Problem Frame,1
52671,It just costs five times as much as it did last year,Problem Frame,1
53052,Under the Trump plan to log that oldgrowth forest we would have been emitting the carbon equivalent of putting 50000 new vehicles on the road per year said Dominick DellaSala a scientist with the Earth Island Institute a nonprofit environmental organization,Problem Frame,1
96658,Scientists described the quickening rate of carbon dioxide emissions in stark terms comparing it to a speeding freight train and laying part of the blame on an unexpected surge in the appetite for oil as people around the world not only buy more cars but also drive them farther than in the past  more than offsetting any gains from the spread of electric vehicles,Problem Frame,1
122855,Trumps moves to upend federal bureaucracy touch off fear and confusion,Problem Frame,1
9342,Hassan who had been transporting spools of rope despite warnings that he was not equipped for such high altitude died,Problem Frame,1
34900,The hovercraft handled about two dozen evacuations for several years before being abandoned in 2010 as too costly and incapable of operating in high seas or winds,Problem Frame,1
75628,WASHINGTON  The Trump administration will not impose any limits on perchlorate a toxic chemical compound that contaminates water and has been linked to fetal and infant brain damage according to two Environmental Protection Agency staff members familiar with the decision,Problem Frame,1
19774,By 2018 the mine had become in the words of United States attorneys working on the case a bastion of unreported injuries and malfeasance,Problem Frame,1
103978,Obamas Clean Power Plan the Trump administration is essentially accepting for now that the federal government is legally obligated to take action to address the greenhouse gases that cause global warming even as President Trump has dismissed established climate science,Problem Frame,1
21222,Such monitoring was missing from the agreement reached at the last biodiversity COP which is widely considered to be a big part of why that deal failed to meet any of its targets at the global level,Problem Frame,1
117584,The Kemper County plant built to take advantage of a strip coal mine next door was three years behind schedule and at a cost of about 7,Problem Frame,1
15509,Allowing commercial fishing in places conserved under 30x30 he said is padding the numbers,Problem Frame,1
19707,but that means letting in a lot of pollution from the street,Problem Frame,1
80525,Eastern European countries particularly Poland and the Czech Republic still rely heavily on coal,Problem Frame,1
36399,About 20 percent of reptile species risk extinction mainly because people are taking away their habitats for agriculture urban development and logging according to the first global reptile assessment of its kind,Problem Frame,1
118890,Warming is occurring about twice as fast in the Arctic as elsewhere and sea ice in the Arctic Ocean has been declining by about 13 percent per decade since the 1980s,Problem Frame,1
53398,Such extreme weather conditions will become more frequent and intense scientists say as climate change driven by humans burning fossil fuels wreaks havoc on animals and humans alike,Problem Frame,1
72054,He called the rollback the product of the most procedurally problematic process my office has ever reviewed,Problem Frame,1
121771,While it can seem like the stuff of science fiction ambitious proposals to alter the planets climate are increasingly being taken seriously as the effects of global warming grow more acute,Problem Frame,1
58366,Farther north however the loss of snow ice and permafrost will upend the traditions of Indigenous peoples and threaten infrastructure,Problem Frame,1
33555,Activist arrested The prosecution of Vietnams most prominent environmental activist as well as others has cast doubt on the countrys commitment to cut coal,Problem Frame,1
102068,The continents power supply is overstretched as airconditioners are cranked up,Problem Frame,1
62506,In a recent study his team found that many utilities and vehicle fleet managers planning to go electric have yet to fully grapple with all the challenges involved,Problem Frame,1
15370,When burned coal generates more carbon dioxide than any other fuel source,Problem Frame,1
110343,Tuvaluans he said Are suffering a whole gamut of problems associated with climate change,Problem Frame,1
130852,Balkan countries like Bulgaria and Serbia are behind the rest of the continent in transitioning to renewable energy,Problem Frame,1
115170,Just a day after his electoral victory the Auto Alliance reached out to the presidentelect urging him to rework the standards calling them a substantial challenge for the auto industry,Problem Frame,1
61461,Tamir Kalifa for The New York Times By Brad Plumer and Hiroko Tabuchi A recordbreaking winter storm has devastated Texas this week crippling the states electric grid and triggering rolling blackouts that have left millions of Texans without power amid dangerously cold temperatures,Problem Frame,1
19203,Black communities at risk A new study shows that a large flooding event in Southern California would disproportionately harm Black residents,Problem Frame,1
74168,Whats more that loss of sea ice has persisted with only slight increases in coverage each summer since then,Problem Frame,1
30861,This poses a risk for flood mitigation efforts as local governments may not be aware of the future flash flood risk said Zhi Li lead author of the 2022 study,Problem Frame,1
67376,If left unsupervised the global trade in used vehicles could have stark consequences for both climate change and public health in the decades ahead the reports authors said,Problem Frame,1
46641,But while natural gas is less polluting than coal it is still a fossil fuel that produces carbon dioxide emissions that are warming up the planet,Problem Frame,1
41276,The mercury is released into the air by miners searching for gold along nearby riverbanks,Problem Frame,1
105571,home to about 37000 people are continuing to encourage their residents to recycle as usual but the materials are winding up in landfills anyway,Problem Frame,1
89453,Ebell said his group had succeeded in influencing the rulemaking in particular convincing the Trump administration that forcing automakers to build cleaner cars will lead to more highway accidents and deaths,Problem Frame,1
116281,There are only a handful of options in terms of generating revenue for broadbased tax reform and theyre all very close to dead on arrival,Problem Frame,1
132042,People who advocate for the homeless said they feared those evicted would settle in along treeless railroad tracks in Reno which could lead to heatrelated health problems during summer months,Problem Frame,1
70879,Bags were everywhere  in the air clinging to trees clogging waterways and causing flooding,Problem Frame,1
27401,He also identified several reasons the recovery has been a slog,Problem Frame,1
79420,Financial institutions worldwide are coming under growing pressure from shareholders and activists to pull money from highemitting industries,Problem Frame,1
55245,Rather the differences may flow from the realities of real estate municipal finance and the challenges of navigating the federal bureaucracy,Problem Frame,1
4232,Hertz and other rental car companies found that offering customers electric vehicles at a profit was more difficult than they had expected,Problem Frame,1
102251,The president in the past has dismissed climate change as a hoax and his top cabinet officials have questioned the established science that rising global temperatures are caused by human activity,Problem Frame,1
60822,Joel Merriman the director of the BirdSmart Wind Energy Campaign at the American Bird Conservancy said in an email on Monday that condors were at risk from the turbines because they spend much of their time looking for food making them candidates for collisions,Problem Frame,1
47888,Across much of the Atlantic Ocean from Cuba to Texas and Florida to Newfoundland hurricanes and tropical storms have flooded streets taken out the power and caused serious damage to cities this year,Problem Frame,1
52370,On Tuesday came the heaviest rainfall on record in central China sweeping away cars inundating the subway and shutting down power in Zhengzhou a city of five million,Problem Frame,1
10063,The bigger concern is that if we dont plan differently for this very fastincreasing load the grid wont be ready in time to support the transition,Problem Frame,1
54001,In parts of the state chiefly in the San Joaquin Valley at the southern end of the Central Valley more groundwater is taken out than nature can replenish,Problem Frame,1
13524,Most were driven by a sincere horror of how waterclosets polluted the rivers and wasted the Godgiven nutrients in human excreta,Problem Frame,1
30506,Other stations beat their own local records by 5 to 7 degrees Fahrenheit,Problem Frame,1
25665,In fact the state had no regulatory framework in place to oversee the underground injection of water,Problem Frame,1
50124,New Yorks subway system built a century ago was also not designed to handle more extreme rainfall fueled by climate change,Problem Frame,1
123829,Last year Republicans tried to slash Amtrak funding by 64 percent  and reduce the money allocated to the Northeast Corridor by 92 percent,Problem Frame,1
85173,Measuring 610 square miles D28 is slightly larger than Oahu Hawaii and some are worried that its fracture from the Amery Ice Shelf is a signal of climate change,Problem Frame,1
17403,The implications are so dramatic and there are all these tipping points that once you hit them theyre effectively irreversible,Problem Frame,1
133300,Those cuts combined with a slowdown in the growth of electric car sales have made it extremely hard for G,Problem Frame,1
82885,Now I need to find a way to cross the Atlantic in November If anyone could help me find transport I would be so grateful,Problem Frame,1
49517,There are many many years of leaves and broken trees and theyre like like so flammable,Problem Frame,1
118364,With the world watching nervously the feuding among the presidents aides further exposed the fault lines of a chaotic decisionmaking process that has swirled around Mr,Problem Frame,1
119533,Trump made clear that the United States had no intention of meeting the commitments that his predecessor had made to curb planetwarming carbon dioxide pollution turning denials of climate change into national policy,Problem Frame,1
79650,These trumpedup charges were always a sham  a blatant attempt by the Trump administration to prevent more automakers from joining California and agreeing to stronger emissions standards he said in a statement,Problem Frame,1
113279,4 degrees Fahrenheit this century an outcome that carries far greater risks of destabilizing ice sheets in Greenland and Antarctica drastic sealevel rise and more extreme heat waves and droughts,Problem Frame,1
111725,Murray railed against that decision saying it would lead to the decommissioning of coal and nuclear power plants,Problem Frame,1
13618,They are essentially dumping debris and other things into the ocean to create new land which has a lot of problems she said,Problem Frame,1
47492,So if leaders dont commit to bold steps now when so much global attention is focused on Glasgow many fear the world will barrel toward dangerous levels of warming,Problem Frame,1
89442,The atmosphere is warming because of greenhouse gas emissions linked to human activity and climate change is already contributing to extreme weather globally including stronger storms more extensive flooding and heat waves,Problem Frame,1
135797,At a time when everyone agrees that it takes too long to build infrastructure in this country the administrations new NEPA regulations will take us backward Mr,Problem Frame,1
20787,Some scientists say Arctic warming is causing disruptions in the vortex through the changes in the polar jet stream,Problem Frame,1
33644,What feels certain he said is that the current methods of acquiring fertilizer will be replaced because they are so unsustainable,Problem Frame,1
128002,And all along the ride they logged elevated levels of ozone the main ingredient of smog as well as cancercausing formaldehyde  both of which form readily in hot weather,Problem Frame,1
56998,The numbers Climate change is making heat waves more frequent and intense,Problem Frame,1
99722,Trump arguing that a onesided approach to the Renewable Fuel Standard which requires that refiners blend increasing amounts of ethanol and other biofuels into the nations gasoline and diesel supply is misguided,Problem Frame,1
55936,WASHINGTON  The notion of wind farms churning in the Pacific Ocean creating clean energy to power homes and businesses has long been dismissed because of logistical challenges posed by a deep ocean floor and opposition from the military which prefers no obstacles for its Navy ships,Problem Frame,1
64529,Virtually all of the 200 remaining coalburning power plants would have to shut down by 2030,Problem Frame,1
92344,Joe van Eeckhout for The New York Times By Kendra PierreLouis It seems inevitable that the rising seas and wildfires linked to climate change will eventually cause large numbers of Americans to move,Problem Frame,1
16638,But millions of pounds of plastic from packaging still end up in rivers oceans and landfills,Problem Frame,1
65809,Trump as he pursued his democracydefying effort to subvert the will of the American electorate and claim another term,Problem Frame,1
106701,His responses however rarely offered direct answers to questions about accusations of excessive spending or conflicts of interest,Problem Frame,1
49908,In the editorial they raised concerns not only about the direct health consequences of rising temperatures including heatrelated mortality pregnancy complications and cardiovascular disease but also the indirect costs including the effects that soil depletion could have on malnutrition and the possibility that widespread destruction of habitats could increase the likelihood of future pandemics,Problem Frame,1
57585,American credibility has been battered by years of joining and then abandoning efforts to tackle climate change if the United States does not meet its new goals or if it reverses course once again with a new administration trust from the international community would plunge still further,Problem Frame,1
119012,But when he lost his union job in the early 1990s he found himself settling for shorterterm work at lower wages,Problem Frame,1
68419,ImageBear LeVangie pointed to a fungus on a maple tree a sign of decay,Problem Frame,1
28347,Though key to Chiles economy it has put a strain on water resources in some of the countrys most vulnerable regions,Problem Frame,1
54369,His administration scrubbed the words from federal websites tried to censor testimony to Congress and mocked the science linking rising fossil fuel emissions to a warming planet,Problem Frame,1
87653,That could lead to a nightmare situation for automakers Years of regulatory uncertainty and a United States auto market that effectively split,Problem Frame,1
94155,Climate change will lead to instability in parts of the world that are fairly predictable,Problem Frame,1
92844,He has been dogged through his tenure by accusations of conflicts of interest,Problem Frame,1
70812,Confronting a climate crisis that threatens the fossil fuel industry oil companies are racing to make more plastic,Problem Frame,1
105437,Back in February we reported on how global warming was messing up the outdoor skating season in Canada and the northern United States,Problem Frame,1
60001,In the last few years he said he has seen lots of sea grass and many other species virtually disappear from the shoreline,Problem Frame,1
128452,He was still reeling when a week later menacing emails began arriving in his inbox,Problem Frame,1
6843,Sediments or excess phosphorus from fertilizer run off on farms could accumulate in dry channels until a heavy rainstorm picks up the pollutants and washes them into larger waterways,Problem Frame,1
77489,I am the last part of my immediate nuclear family so if I got sick I would truly be relying on others to care for me,Problem Frame,1
46581,7 degrees Fahrenheit it will significantly increase the likelihood of far worse climate catastrophes that could exacerbate hunger disease and conflict,Problem Frame,1
31298,The cascading effects of the war and the coronavirus pandemic on energy and food prices have punished the worlds poorest citizens the most,Problem Frame,1
20299,Intense rainfall during droughts is dangerous because parched ground becomes less absorbent and more prone to runoff and landslides,Problem Frame,1
120096,There are concerns that new floodplains would take farmland out of production and that allowing benign flooding would reduce the amount of reservoir water available for agriculture and other uses,Problem Frame,1
9830,Though policies to address environmental challenges havent been a top priority for Modi so far he is likely to face more pressure particularly from farmers who are facing unpredictable weather and dwindling groundwater supplies,Problem Frame,1
66762,Californias struggles are a preview of the threat that climate change poses to the longterm economic health of communities around the country,Problem Frame,1
43531,Until it was banned in 1978 leadbased paint was used in residential homes where it poses a hazard to anyone who might ingest paint chips or inhale lead in dust,Problem Frame,1
121860,He developed a fever and a severe headache and his muscles began to ache,Problem Frame,1
11830,During last Julys heat wave the Acropolis was forced to close between midday and the early evening to protect visitors after some of them collapsed from the heat,Problem Frame,1
79451,Oil sands extraction leads to about 70 percent more greenhouse gas per unit of energy on average than the global mean according to research published in the journal Science in 2018 using data from 2015,Problem Frame,1
79195,Carlos OsorioAssociated Press And by allowing more pollution into the air the rule would measurably contribute to more premature deaths from lung and respiratory illnesses piling on more societal and economic costs,Problem Frame,1
93101,This past week levees like the one to the right breached,Problem Frame,1
61941,The resulting sudden tsunami could be deadly for any hunters or fishing boats in the area and could destroy coastal villages,Problem Frame,1
71084,Mostly they lack health insurance and they live amid chronic pollution making them susceptible to a host of respiratory ailments,Problem Frame,1
50252,If we would have another flood and lose 200 people he said we would be in dire need,Problem Frame,1
81974,Thick smoke from the Camp Fire blanketed the San Francisco Bay Area for weeks,Problem Frame,1
19117,Most worrisome climate advocates said is that the agency has yet to propose rules to limit greenhouse gas emissions from new gasfired power plants and existing coal and gas plants  measures that energy analysts say will be necessary to eliminate fossil fuels from the electricity sector by 2035 as Mr,Problem Frame,1
59240,ImageThe administration may have a tough time persuading state and local governments which control most transportation spending to shift focus away from roads,Problem Frame,1
61119,Her detractors have zeroed in on her activism especially her forthright denunciations of any and all oil and gas exploration on public land and her fierce opposition to the natural gas extraction method known as hydraulic fracturing or fracking,Problem Frame,1
35615,And in the case of oil and gas wells and other assets nearing the end of their lives they argue corporations shouldnt be allowed to hand off cleanup responsibilities to operators that may not have the resources or intent to invest in the cleanup work,Problem Frame,1
7519,Those amenities put in place for people who had registered for the hajj did not necessarily account for the large numbers of pilgrims who descended on Mecca without permits,Problem Frame,1
3804,now when time is short to contain global warming could have dire consequences,Problem Frame,1
113832,As many as 8000 children were exposed to unsafe levels of lead in Flint Mich,Problem Frame,1
75483,Over the years he prevented construction of nuclear plants or shut them down calling them uneconomical and dangerous,Problem Frame,1
12948,Across the United States more frequent extreme weather is starting to cause the home insurance market to buckle even for those who have paid their premiums dutifully year after year,Problem Frame,1
23143,We can no longer plead ignorance to the consequences of our actions or continue to repeat our mistakes,Problem Frame,1
100640,As its turning out its the freshwater flooding that poses the highest mortality risk nowadays in certain regions,Problem Frame,1
124229,New York City officials estimate that around 350 New Yorkers die on average each summer because of hot weather,Problem Frame,1
80264,Its hard to ride a bike to work for example if your community doesnt have bike lanes,Problem Frame,1
133727,But for Willis Elkins the executive director of Newtown Creek Alliance an environmental nonprofit the most urgent threat to the area is a 117acre storage facility,Problem Frame,1
129582,With weather threatening and the weight of their supplies too great the pair decided to leave the others and charge from base camp to the summit skipping acclimatization stops along the way,Problem Frame,1
115779,But to date it has been difficult to detect clear trends against a background of natural variability,Problem Frame,1
88841,The worst heat waves in Europe over the last 500 years for instance have all come in the last 17 years,Problem Frame,1
76468,The delays which officials described as a necessary response to the fiscal straits that many cities are experiencing come as the cost of natural disasters continue to rise,Problem Frame,1
111455,Ontario Ministry of Natural Resources and Forestry The relocation comes after months of complaints from people who live nearby on Lake Superior who have long voiced concerns about the islands caribou and at one point even considered culling the wolves themselves,Problem Frame,1
97763,Wheelers past lobbying on behalf of the coal industry should disqualify him from leading an agency with a mission of protecting human health and the environment,Problem Frame,1
133104,More than half of Zimbabwes population will need food aid this year after a drought led to widespread crop failures Reuters reported,Problem Frame,1
65240,The killer was the 6PPDquinone from the tires in the roadway runoff,Problem Frame,1
24788,Wealthy nations need to give as much as ten times current levels of funding to help developing countries adapt to climate change or face widespread suffering and displacement as well as increased conflict the United Nations said in a report issued Thursday,Problem Frame,1
48746,But with humans transforming the planet so drastically they add much more needs to be done,Problem Frame,1
67016,This is a problem thats been festering for decades said Sonya Savage Albertas energy minister,Problem Frame,1
126778,While flooding has already hit the region debris flows are still a looming threat,Problem Frame,1
96710,That in turn could make it nearly impossible to stay below 2 degrees Celsius of global warming the agreedupon international goal even if the worlds fossilfuel emissions were rapidly phased down,Problem Frame,1
103718,I was always waiting for the vice presidents office or somebody at the White House to step in and say Wait a minute guys this has to stop,Problem Frame,1
109673,boom is slowing the progress toward cleaner more efficient passenger vehicles,Problem Frame,1
83711,It really makes it difficult for the advancement of energy efficiency said Ron Jones a former board member at the association who is critical of its position on codes,Problem Frame,1
67884,The decline of branching and tableshaped corals which provide critical habitats for fish was especially pronounced the researchers said,Problem Frame,1
45539,The bottom line though is that United States needs to reduce the use of fossil fuels he said,Problem Frame,1
9314,Eighteen people including six Sherpas died on the mountain another record,Problem Frame,1
100170,Sutton plant which spilled last week was supposed to provide secure storage for the sites two coal ash ponds but the fact that it is already failing now has some environmental groups questioning its structural integrity,Problem Frame,1
26778,An outback towns last days An Australian town contaminated by asbestos mining will be bulldozed,Problem Frame,1
89961,The lack of a federal commitment to tackle climate change  the Trump administration has pledged to withdraw from the Paris agreement the 2015 global pact among nations to reduce emissions  makes the job of blue states trying to address the issue more difficult,Problem Frame,1
48714,The change will be felt most acutely in cities and towns around Tampa Bay where some homeowners will eventually see the cost of their federal flood insurance rise tenfold,Problem Frame,1
51443,5 degree Celsius increase arguing wealthy countries have not yet made good on their own targets,Problem Frame,1
86237,She submitted a report issued last October by the Intergovernmental Panel on Climate Change spelling out the threats of global temperature rise,Problem Frame,1
10330,After a weekend of heavy rains severe floods in regions of southern Germany led several towns to declare states of emergency and to evacuate their citizens from heavily affected areas,Problem Frame,1
